resized_crop_source,model_source,truncated,occluded,slightly_occluded,image_path,cat_id,example_id,model_name,azimuth,elevation,inplane_rotation
self-taken,self-scanned,False,False,False,resized_crop/chair/0226.png,chair,SS_014,model,37.87629439550663,54.34926733682752,0.17129224669507825
self-taken,self-scanned,False,False,False,resized_crop/chair/0227.png,chair,SS_014,model,346.6427809858657,31.70637160966887,0.08448894234001209
self-taken,self-scanned,False,False,False,resized_crop/chair/0228.png,chair,SS_014,model,35.503935886801685,45.683064548182614,0.13032459524538986
self-taken,self-scanned,False,False,False,resized_crop/chair/0229.png,chair,SS_014,model,304.7158442221188,25.1541810882692,-0.09257376715874588
self-taken,self-scanned,False,False,False,resized_crop/chair/0232.png,chair,SS_015,model,331.3386817901045,20.673358649867996,-0.10880239791182224
self-taken,self-scanned,False,False,False,resized_crop/chair/0233.png,chair,SS_015,model,30.88479074922689,38.351038436641026,-0.12447236630257598
self-taken,self-scanned,False,False,False,resized_crop/chair/0235.png,chair,SS_015,model,163.2173807711408,25.624455073896684,0.03595550979259223
self-taken,self-scanned,False,False,False,resized_crop/chair/0240.png,chair,SS_015,model,35.73885120641701,32.47521970138709,-0.10796628507656836
self-taken,self-scanned,False,False,False,resized_crop/chair/0244.png,chair,SS_016,model,270.1906589461631,21.091338351611,0.0410079959851565
self-taken,self-scanned,False,False,False,resized_crop/chair/0246.png,chair,SS_016,model,37.1175894591389,29.929062660516372,-0.0239053191366517
self-taken,self-scanned,False,False,False,resized_crop/chair/0250.png,chair,SS_017,model,326.8345949206752,24.743116620789863,-0.07987361105968015
self-taken,self-scanned,False,False,False,resized_crop/chair/0251.png,chair,SS_017,model,46.92268069824049,32.99748900416897,-0.13036783728919274
self-taken,self-scanned,False,False,False,resized_crop/chair/0252.png,chair,SS_017,model,50.05142194659109,10.674003333179485,0.09691150795476287
self-taken,self-scanned,False,False,False,resized_crop/chair/0253.png,chair,SS_017,model,82.8101693255583,14.459704685501867,-0.16731598481457138
self-taken,self-scanned,False,False,False,resized_crop/chair/0254.png,chair,SS_017,model,120.21456909848692,17.732828220534767,-0.05736768360842681
self-taken,self-scanned,False,False,False,resized_crop/chair/0255.png,chair,SS_017,model,117.644402037579,14.069323093063282,0.0058294437700093
self-taken,self-scanned,False,False,False,resized_crop/chair/0259.png,chair,SS_018,model,311.65449875015395,20.507824367805245,-0.027580228322284243
self-taken,self-scanned,False,False,False,resized_crop/chair/0261.png,chair,SS_018,model,326.95526662223256,37.04250568255833,0.05302352442686351
self-taken,self-scanned,False,False,False,resized_crop/chair/0262.png,chair,SS_018,model,340.9701227751389,26.555866280312106,-0.08538969596394266
self-taken,self-scanned,False,False,False,resized_crop/chair/0263.png,chair,SS_018,model,329.113083295349,56.317168532970136,0.14262976367004013
self-taken,self-scanned,False,False,False,resized_crop/chair/0265.png,chair,SS_019,model,49.949660333870106,37.00989624999962,0.12031371158893765
self-taken,self-scanned,False,False,False,resized_crop/chair/0267.png,chair,SS_019,model,325.9877780317816,49.359249895315244,0.08676006165460409
self-taken,self-scanned,False,False,False,resized_crop/chair/0269.png,chair,SS_019,model,313.156565838148,42.4853408281685,-0.07408159680572686
self-taken,self-scanned,False,False,False,resized_crop/chair/0270.png,chair,SS_020,model,81.53773689269072,30.06776818036167,-0.060748225916325574
self-taken,self-scanned,False,False,False,resized_crop/chair/0271.png,chair,SS_020,model,109.92396073497773,42.39807402900157,-0.05558127631482637
self-taken,self-scanned,False,False,False,resized_crop/chair/0274.png,chair,SS_020,model,95.25948211506818,17.74219746243873,0.010383158406255515
self-taken,self-scanned,False,False,False,resized_crop/chair/0276.png,chair,SS_022,model,233.98725816399258,24.288560923875853,-0.17152011188928926
self-taken,self-scanned,False,False,False,resized_crop/chair/0277.png,chair,SS_022,model,34.00149859155008,33.68452374717593,-0.1423481301292626
self-taken,self-scanned,False,False,False,resized_crop/chair/0278.png,chair,SS_022,model,35.89158688897061,17.270452031415868,-0.088730898565298
self-taken,self-scanned,False,False,False,resized_crop/chair/0279.png,chair,SS_022,model,47.60798825813709,15.993603329908332,-0.2313238787518325
self-taken,self-scanned,False,False,False,resized_crop/chair/0280.png,chair,SS_022,model,162.66674613360013,25.937330792941125,-0.08593715019893156
self-taken,self-scanned,False,False,False,resized_crop/chair/0281.png,chair,SS_022,model,26.596166521597837,24.67540835019477,-0.03873009431528923
self-taken,self-scanned,False,False,False,resized_crop/chair/0282.png,chair,SS_023,model,51.954406947102825,60.54422342334423,0.33954646976592306
self-taken,self-scanned,False,False,False,resized_crop/chair/0283.png,chair,SS_023,model,64.55220214451523,44.64423114658616,0.2291612962161999
self-taken,self-scanned,False,False,False,resized_crop/chair/0284.png,chair,SS_023,model,110.42035096162438,22.83120463702055,0.19146050974248136
self-taken,self-scanned,False,False,False,resized_crop/chair/0286.png,chair,SS_023,model,242.04484886547598,23.407286574770488,0.16234479257293524
self-taken,self-scanned,False,False,False,resized_crop/chair/0287.png,chair,SS_023,model,96.67798091285098,29.249771333653353,0.3136307296521096
self-taken,self-scanned,False,False,False,resized_crop/chair/0293.png,chair,SS_025,model,38.70320167005816,45.765325847605546,0.17210973116504813
self-taken,self-scanned,False,False,False,resized_crop/chair/0294.png,chair,SS_025,model,33.9185882276541,29.61878141189202,0.2072472516925328
self-taken,self-scanned,False,False,False,resized_crop/chair/0295.png,chair,SS_025,model,332.9561413828648,35.898357441557934,-0.0841060052474127
self-taken,self-scanned,False,False,False,resized_crop/chair/0296.png,chair,SS_025,model,62.93213275888128,31.56106632332527,0.13014963844365776
self-taken,self-scanned,False,False,False,resized_crop/chair/0297.png,chair,SS_025,model,61.93904839018443,36.438722900373904,-0.06341559211607023
self-taken,self-scanned,False,False,False,resized_crop/chair/0298.png,chair,SS_025,model,62.907988465515544,37.07561627936595,-0.08515417698394484
self-taken,self-scanned,False,False,False,resized_crop/chair/0299.png,chair,SS_025,model,340.2215292706879,36.18332954319415,-0.09052488568250412
self-taken,self-scanned,False,False,False,resized_crop/chair/0301.png,chair,SS_025,model,11.785433934068685,65.74041498532075,0.0319420086133793
self-taken,self-scanned,False,False,False,resized_crop/chair/0302.png,chair,SS_026,model,294.6031349010185,11.218035575944654,-0.12897804051660164
self-taken,self-scanned,False,False,False,resized_crop/chair/0304.png,chair,SS_026,model,118.46679781313728,30.47670477237302,-0.07578340905757286
self-taken,self-scanned,False,False,False,resized_crop/chair/0306.png,chair,SS_026,model,63.436867150615996,39.104550445563845,-0.15064952387118974
self-taken,self-scanned,False,False,False,resized_crop/chair/0308.png,chair,SS_026,model,238.54572314932446,34.6935401844095,0.1393853026854967
self-taken,self-scanned,False,False,False,resized_crop/chair/0311.png,chair,SS_026,model,240.84734842387886,34.566560384842326,0.14274418614928766
self-taken,self-scanned,False,False,False,resized_crop/chair/0315.png,chair,SS_027,model,208.8653106837262,33.44234418136432,0.0965980215428148
self-taken,self-scanned,False,False,False,resized_crop/chair/0316.png,chair,SS_027,model,3.1239867912108927,35.194719165137656,-0.060441747138476234
self-taken,self-scanned,False,False,False,resized_crop/chair/0320.png,chair,SS_028,model,55.59699279197138,19.98797834583181,-0.06635971730887033
self-taken,self-scanned,False,False,False,resized_crop/chair/0322.png,chair,SS_028,model,135.75888364227185,27.261632510919537,0.07873567547221796
self-taken,self-scanned,False,False,False,resized_crop/chair/0323.png,chair,SS_028,model,38.56572697149183,21.400866992704447,0.14145409471401554
self-taken,self-scanned,False,False,False,resized_crop/chair/0324.png,chair,SS_028,model,37.40873066385901,20.760970741880875,0.13495438294156792
self-taken,self-scanned,False,False,False,resized_crop/chair/0325.png,chair,SS_028,model,322.66458581187266,39.52842496828104,-0.05699964620883256
self-taken,self-scanned,False,False,False,resized_crop/chair/0326.png,chair,SS_029,model,215.56743293329825,38.269830151719106,0.16615936182008492
self-taken,self-scanned,False,False,False,resized_crop/chair/0327.png,chair,SS_029,model,337.1468642110745,23.23503870938884,0.12175807902557025
self-taken,self-scanned,False,False,False,resized_crop/chair/0329.png,chair,SS_029,model,327.2596461967913,50.195942669062006,0.11511409802191655
self-taken,self-scanned,False,False,False,resized_crop/chair/0333.png,chair,SS_029,model,201.5367255267712,28.592630308299576,-0.15336849669642805
self-taken,self-scanned,False,False,False,resized_crop/chair/0334.png,chair,SS_030,model,332.47453157802795,24.716267408839077,-0.09003055117314912
self-taken,self-scanned,False,False,False,resized_crop/chair/0335.png,chair,SS_030,model,244.12067481323743,40.77239687910532,-0.15708681970083568
self-taken,self-scanned,False,False,False,resized_crop/chair/0336.png,chair,SS_030,model,35.33155152818501,48.23071721414453,-0.2304363317515779
self-taken,self-scanned,False,False,False,resized_crop/chair/0337.png,chair,SS_030,model,346.5656281821308,22.45038648319949,-0.15681146711526495
self-taken,self-scanned,False,False,False,resized_crop/chair/0340.png,chair,SS_031,model,348.5492052278849,20.589297114887614,-0.14909178172966042
self-taken,self-scanned,False,False,False,resized_crop/chair/0341.png,chair,SS_031,model,339.7256342945659,33.18691237080975,-0.30669080054837183
self-taken,self-scanned,False,False,False,resized_crop/chair/0343.png,chair,SS_031,model,357.5609093866003,22.341218712341103,-0.2027675378648469
self-taken,self-scanned,False,False,False,resized_crop/chair/0344.png,chair,SS_031,model,334.72806432140135,28.55023283564801,-0.3045541990788594
self-taken,self-scanned,False,False,False,resized_crop/chair/0345.png,chair,SS_031,model,168.68166364296312,46.19790720062622,-0.046102197030166624
self-taken,self-scanned,False,False,False,resized_crop/chair/0346.png,chair,SS_031,model,284.0968721095087,43.041168662616585,-0.10982686327485368
self-taken,self-scanned,False,False,False,resized_crop/chair/0348.png,chair,SS_031,model,59.394868391033675,49.85325670290582,-0.0982442255386188
self-taken,self-scanned,False,False,False,resized_crop/chair/0350.png,chair,SS_032,model,4.870852394430654,24.121547750182405,-0.1094618898400562
self-taken,self-scanned,False,False,False,resized_crop/chair/0351.png,chair,SS_032,model,151.68407979809592,31.858696505519646,0.06444538421959166
self-taken,self-scanned,False,False,False,resized_crop/chair/0353.png,chair,SS_032,model,16.135578145606058,29.189350970575862,0.006268725722236706
self-taken,self-scanned,False,False,False,resized_crop/chair/0354.png,chair,SS_033,model,255.30377744976002,23.732608676509106,-0.13853024038217784
self-taken,self-scanned,False,False,False,resized_crop/chair/0355.png,chair,SS_033,model,240.0199954137795,32.31091413122668,-0.13781928963443188
self-taken,self-scanned,False,False,False,resized_crop/chair/0356.png,chair,SS_033,model,98.72634781267986,20.12155337570812,-0.0611277081417548
self-taken,self-scanned,False,False,False,resized_crop/chair/0357.png,chair,SS_033,model,300.26444930159664,33.29876726157803,-0.0928808684917204
self-taken,self-scanned,False,False,False,resized_crop/chair/0361.png,chair,SS_034,model,337.0420313968952,28.85362208676176,-0.12164870720179778
self-taken,self-scanned,False,False,False,resized_crop/chair/0363.png,chair,SS_034,model,99.45564477302463,29.016482976271714,-0.09733367607101187
self-taken,self-scanned,False,False,False,resized_crop/chair/0369.png,chair,SS_035,model,353.8007373040249,28.930010779224137,-0.05684225259844732
self-taken,self-scanned,False,False,False,resized_crop/chair/0370.png,chair,SS_035,model,346.939885410461,39.147745226667894,0.08368005827901581
self-taken,self-scanned,False,False,False,resized_crop/chair/0371.png,chair,SS_036,model,30.938436983895745,28.284934990039602,0.06358365630062521
self-taken,self-scanned,False,False,False,resized_crop/chair/0373.png,chair,SS_036,model,341.68511079989094,25.76673079931004,-0.07877274299791437
self-taken,self-scanned,False,False,False,resized_crop/chair/0374.png,chair,SS_036,model,8.481573040408266,22.719152388075692,0.13199792677344066
self-taken,self-scanned,False,False,False,resized_crop/chair/0375.png,chair,SS_036,model,46.554065805408094,32.51033068073256,0.03830112733237075
self-taken,self-scanned,False,False,False,resized_crop/chair/0376.png,chair,SS_036,model,6.732338713968697,14.32888159209394,0.05561434766148113
self-taken,self-scanned,False,False,False,resized_crop/chair/0377.png,chair,SS_037,model,154.27186918214701,43.20383914713896,-0.04263456907437326
self-taken,self-scanned,False,False,False,resized_crop/chair/0378.png,chair,SS_037,model,23.48459733918913,28.12412966497357,-0.1442326067911212
self-taken,self-scanned,False,False,False,resized_crop/chair/0381.png,chair,SS_037,model,40.03782671017434,43.00718407744583,-0.04393667067552836
self-taken,self-scanned,False,False,False,resized_crop/chair/0383.png,chair,SS_038,model,337.74563558219614,22.53074303504133,-0.1122281179182617
self-taken,self-scanned,False,False,False,resized_crop/chair/0387.png,chair,SS_038,model,148.62976317327394,36.31268895753835,-0.11611985949330915
self-taken,self-scanned,False,False,False,resized_crop/chair/0388.png,chair,SS_039,model,330.5133127787683,32.003561097974725,-0.0957020724229696
self-taken,self-scanned,False,False,False,resized_crop/chair/0390.png,chair,SS_039,model,130.07218477977767,31.926661180332665,-0.1687679528448463
self-taken,self-scanned,False,False,False,resized_crop/chair/0393.png,chair,SS_039,model,351.0166533284485,15.778656354392387,-0.14289729030202333
self-taken,self-scanned,False,False,False,resized_crop/chair/0395.png,chair,SS_039,model,52.1439515022201,28.97832684197249,0.14251347253920188
self-taken,self-scanned,False,False,False,resized_crop/chair/0396.png,chair,SS_040,model,341.84346617666864,22.88546563481256,-0.0397722656855688
self-taken,self-scanned,False,False,False,resized_crop/chair/0397.png,chair,SS_040,model,334.3696834743011,28.647017897893747,-0.023510842050569983
self-taken,self-scanned,False,False,False,resized_crop/chair/0401.png,chair,SS_040,model,18.76930326218521,52.621784203690034,0.07914175943961875
self-taken,self-scanned,False,False,False,resized_crop/chair/0402.png,chair,SS_041,model,307.0269619108513,34.136046918905365,0.012940673881212228
self-taken,self-scanned,False,False,False,resized_crop/chair/0403.png,chair,SS_041,model,172.17159513665695,23.09657465919921,-0.1679940465035138
self-taken,self-scanned,False,False,False,resized_crop/chair/0404.png,chair,SS_041,model,141.58342408483094,21.248955607393416,-0.10494497353284754
self-taken,self-scanned,False,False,False,resized_crop/chair/0406.png,chair,SS_041,model,71.37944814702286,24.5429304343282,-0.1210594031613432
self-taken,self-scanned,False,False,False,resized_crop/chair/0409.png,chair,SS_042,model,37.15616384360983,26.906742044273557,-0.06387394026210656
self-taken,self-scanned,False,False,False,resized_crop/chair/0410.png,chair,SS_042,model,329.75774687187686,43.45185724461822,0.06920229420771977
self-taken,self-scanned,False,False,False,resized_crop/chair/0411.png,chair,SS_042,model,193.22936277039474,27.4960063134584,0.07185023957691772
self-taken,self-scanned,False,False,False,resized_crop/chair/0414.png,chair,SS_043,model,63.427318489278896,38.20637550743493,-0.03791279780972834
self-taken,self-scanned,False,False,False,resized_crop/chair/0415.png,chair,SS_043,model,346.42044218035795,28.132151055084435,-0.17264542278303266
self-taken,self-scanned,False,False,False,resized_crop/chair/0417.png,chair,SS_043,model,272.7564449261701,25.285776541503026,-0.0409405179416261
self-taken,self-scanned,False,False,False,resized_crop/chair/0420.png,chair,SS_044,model,58.107113902004826,28.24423466550066,-0.09225250592451603
self-taken,self-scanned,False,False,False,resized_crop/chair/0421.png,chair,SS_044,model,4.711765357496606,39.90293882736774,0.10381775331546196
self-taken,self-scanned,False,False,False,resized_crop/chair/0422.png,chair,SS_044,model,298.32788518910763,26.98714371855711,-0.13615865768900112
self-taken,self-scanned,False,False,False,resized_crop/chair/0424.png,chair,SS_044,model,176.58103684270424,50.13618804866138,0.08794854527752248
self-taken,self-scanned,False,False,False,resized_crop/chair/0425.png,chair,SS_045,model,31.42162347206612,32.29311864297165,-0.04031332203528437
self-taken,self-scanned,False,False,False,resized_crop/chair/0426.png,chair,SS_045,model,323.22800342981253,27.83722752375108,-0.07396983958084928
self-taken,self-scanned,False,False,False,resized_crop/chair/0430.png,chair,SS_046,model,41.304009707931975,35.407811727899706,0.09525219531698556
self-taken,self-scanned,False,False,False,resized_crop/chair/0431.png,chair,SS_046,model,307.46069282425685,32.639110657747885,0.13654478817818305
self-taken,self-scanned,False,False,False,resized_crop/chair/0433.png,chair,SS_047,model,239.55316437261436,32.132828462635004,0.15371496910472704
self-taken,self-scanned,False,False,False,resized_crop/chair/0434.png,chair,SS_047,model,20.326747443277032,32.850619409653014,-0.026458452347191
self-taken,self-scanned,False,False,False,resized_crop/chair/0437.png,chair,SS_047,model,46.28220813617217,42.00382215271167,0.0770573695864898
self-taken,self-scanned,False,False,False,resized_crop/chair/0440.png,chair,SS_048,model,147.89951487020045,49.82188924885425,0.15174937594676466
self-taken,self-scanned,False,False,False,resized_crop/chair/0441.png,chair,SS_049,model,358.43385177130654,37.382663319949685,0.034239331971087784
self-taken,self-scanned,False,False,False,resized_crop/chair/0442.png,chair,SS_050,model,318.15256378519365,29.269474926523145,0.041171444681584166
self-taken,self-scanned,False,False,False,resized_crop/chair/0446.png,chair,SS_051,model,328.90238107266595,32.041615331572466,-0.025366443295198684
self-taken,self-scanned,False,False,False,resized_crop/chair/0447.png,chair,SS_051,model,16.483518041108166,36.864894490653704,-0.10517092204091967
self-taken,self-scanned,False,False,False,resized_crop/chair/0448.png,chair,SS_051,model,348.15101232042775,26.21454623455306,-0.05089519462120553
self-taken,self-scanned,False,False,False,resized_crop/chair/0450.png,chair,SS_052,model,295.55200529683583,25.628669817740587,-0.13522745601445885
self-taken,self-scanned,False,False,False,resized_crop/chair/0451.png,chair,SS_052,model,236.1663055491336,31.411290202908248,-0.12007312389110116
self-taken,self-scanned,False,False,False,resized_crop/chair/0452.png,chair,SS_053,model,253.79391232900738,31.593550469000977,-0.04222059195119241
self-taken,self-scanned,False,False,False,resized_crop/chair/0453.png,chair,SS_053,model,323.038707440338,25.915066522390966,-0.06265842885511648
self-taken,self-scanned,False,False,False,resized_crop/chair/0455.png,chair,SS_053,model,228.42854516751737,33.303170411956955,-0.09830059479715053
self-taken,self-scanned,False,False,False,resized_crop/chair/0458.png,chair,SS_054,model,168.77658665276448,12.51658315887659,0.047665543316624176
self-taken,self-scanned,False,False,False,resized_crop/chair/0459.png,chair,SS_055,model,238.46622287578893,29.783801748421816,-0.017353027363547796
self-taken,self-scanned,False,False,False,resized_crop/chair/0462.png,chair,SS_055,model,60.8727342870876,35.19852536405514,-0.017607805982228848
self-taken,self-scanned,False,False,False,resized_crop/chair/0464.png,chair,SS_055,model,73.19803883214244,23.425172971264946,-0.12974482938685666
self-taken,self-scanned,False,False,False,resized_crop/chair/0465.png,chair,SS_055,model,323.25465043435236,31.35392113553247,-0.13410541277703925
self-taken,self-scanned,False,False,False,resized_crop/chair/0466.png,chair,SS_055,model,70.4469064213781,23.283406278298298,-0.10016354703177474
self-taken,self-scanned,False,False,False,resized_crop/chair/0469.png,chair,SS_056,model,240.85430704573216,23.344736118799965,-0.12934185158944236
self-taken,self-scanned,False,False,False,resized_crop/chair/0471.png,chair,SS_057,model,96.45126160255045,26.719613374422607,-0.12157696942584725
self-taken,self-scanned,False,False,False,resized_crop/chair/0472.png,chair,SS_057,model,242.1489821579673,26.298095616135797,-0.11775245819123292
